,plant_id,datetime_utc,datetime_local,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_chill,wind_gust,heat_index,pressure,qpf,uv_index,snow,pop,fctcode,ozone,precip_accumulation,precip_intensity,precip_probability,precip_type,visibility,sunrise,sunset,icon,summary,updated_at
10,1,2017-10-01 04:30:00,2017-10-01 10:00:00,0.0,32.03,31,0,18.09,281,2.63,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.54,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
11,1,2017-10-01 05:30:00,2017-10-01 11:00:00,0.0,33.31,32,0,17.72,278,3.73,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.78,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
12,1,2017-10-01 06:30:00,2017-10-01 12:00:00,0.0,36.14,36,0,16.43,304,0.96,-9999.0,-9999.0,-9999.0,1008.54,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.91,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
13,1,2017-10-01 07:30:00,2017-10-01 13:00:00,0.0,35.63,36,0,15.56,291,3.97,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.49,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
14,1,2017-10-01 08:30:00,2017-10-01 14:00:00,0.0,35.57,36,0,14.5,315,4.67,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.75,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
15,1,2017-10-01 09:30:00,2017-10-01 15:00:00,0.0,38.25,38,0,13.8,275,1.72,-9999.0,-9999.0,-9999.0,1005.31,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.15,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
16,1,2017-10-01 10:30:00,2017-10-01 16:00:00,0.0,36.59,36,0,16.27,330,4.47,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.51,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
17,1,2017-10-01 11:30:00,2017-10-01 17:00:00,0.0,35.0,35,0,14.81,330,4.47,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.51,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
18,1,2017-10-01 12:30:00,2017-10-01 18:00:00,0.0,35.3,35,0,16.14,311,0.89,-9999.0,-9999.0,-9999.0,1004.45,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.96,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-day,Clear,2019-07-16 16:37:16
19,1,2017-10-01 13:30:00,2017-10-01 19:00:00,0.0,31.83,31,0,17.7,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.78,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-night,Clear,2019-07-16 16:37:16
20,1,2017-10-01 14:30:00,2017-10-01 20:00:00,0.0,30.46,30,0,17.1,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-night,Clear,2019-07-16 16:37:16
21,1,2017-10-01 15:30:00,2017-10-01 21:00:00,0.0,29.18,28,1,19.31,270,1.34,-9999.0,-9999.0,-9999.0,1005.55,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.7,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-night,Clear,2019-07-16 16:37:16
22,1,2017-10-01 16:30:00,2017-10-01 22:00:00,0.0,27.91,27,1,17.09,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-night,Clear,2019-07-16 16:37:16
23,1,2017-10-01 17:30:00,2017-10-01 23:00:00,0.0,27.91,27,1,17.09,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-01 00:52:02,2017-10-01 12:45:07,clear-night,Clear,2019-07-16 16:37:16
24,1,2017-10-01 18:30:00,2017-10-02 00:00:00,0.0,24.88,24,1,19.47,320,0.89,-9999.0,-9999.0,-9999.0,1006.57,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.67,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
25,1,2017-10-01 19:30:00,2017-10-02 01:00:00,0.0,26.29,26,1,17.19,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.54,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
26,1,2017-10-01 20:30:00,2017-10-02 02:00:00,0.0,25.17,25,1,17.2,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.06,2017-10-02 00:52:33,2017-10-02 12:43:56,fog,Foggy,2019-07-16 16:37:16
27,1,2017-10-01 21:30:00,2017-10-02 03:00:00,0.0,23.0,23,1,18.25,-9999,0.0,-9999.0,-9999.0,-9999.0,1006.52,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.56,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
28,1,2017-10-01 22:30:00,2017-10-02 04:00:00,0.0,25.23,25,1,17.71,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-02 00:52:33,2017-10-02 12:43:56,fog,Foggy,2019-07-16 16:37:16
29,1,2017-10-01 23:30:00,2017-10-02 05:00:00,0.0,24.13,24,1,17.84,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-02 00:52:33,2017-10-02 12:43:56,fog,Foggy,2019-07-16 16:37:16
30,1,2017-10-02 00:30:00,2017-10-02 06:00:00,0.0,21.69,21,1,17.97,-9999,-9999.0,-9999.0,-9999.0,-9999.0,1006.81,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.51,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
31,1,2017-10-02 01:30:00,2017-10-02 07:00:00,0.0,23.02,23,1,17.68,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-02 00:52:33,2017-10-02 12:43:56,fog,Foggy,2019-07-16 16:37:16
32,1,2017-10-02 02:30:00,2017-10-02 08:00:00,0.0,25.46,25,1,19.58,270,1.34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.82,2017-10-02 00:52:33,2017-10-02 12:43:56,fog,Foggy,2019-07-16 16:37:16
33,1,2017-10-02 03:30:00,2017-10-02 09:00:00,0.0,27.82,28,0,15.38,254,0.93,-9999.0,-9999.0,-9999.0,1007.42,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.77,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
34,1,2017-10-02 04:30:00,2017-10-02 10:00:00,0.0,30.59,30,0,17.43,260,2.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.54,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
35,1,2017-10-02 05:30:00,2017-10-02 11:00:00,0.0,33.44,33,0,17.38,290,3.59,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
36,1,2017-10-02 06:30:00,2017-10-02 12:00:00,0.0,34.89,35,0,14.58,301,1.7,-9999.0,-9999.0,-9999.0,1007.22,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.06,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
37,1,2017-10-02 07:30:00,2017-10-02 13:00:00,0.0,35.57,36,0,14.48,306,4.54,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,5.57,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
38,1,2017-10-02 08:30:00,2017-10-02 14:00:00,0.0,36.11,36,0,14.67,315,4.44,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,5.57,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
39,1,2017-10-02 09:30:00,2017-10-02 15:00:00,0.0,37.44,37,0,15.32,314,1.5,-9999.0,-9999.0,-9999.0,1004.98,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.28,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
40,1,2017-10-02 10:30:00,2017-10-02 16:00:00,0.0,35.73,36,0,15.78,302,3.99,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,5.57,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
41,1,2017-10-02 11:30:00,2017-10-02 17:00:00,0.0,35.03,35,0,15.29,323,3.77,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,5.57,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
42,1,2017-10-02 12:30:00,2017-10-02 18:00:00,0.0,35.14,35,0,16.2,309,1.01,-9999.0,-9999.0,-9999.0,1004.02,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.23,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-day,Clear,2019-07-16 16:37:16
43,1,2017-10-02 13:30:00,2017-10-02 19:00:00,0.0,31.81,32,0,16.36,320,2.68,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.52,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
44,1,2017-10-02 14:30:00,2017-10-02 20:00:00,0.0,32.22,32,0,14.79,310,2.68,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.99,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
45,1,2017-10-02 15:30:00,2017-10-02 21:00:00,0.0,29.54,28,1,18.94,292,0.62,-9999.0,-9999.0,-9999.0,1005.53,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
46,1,2017-10-02 16:30:00,2017-10-02 22:00:00,0.0,27.91,27,1,17.09,280,1.34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.54,2017-10-02 00:52:33,2017-10-02 12:43:56,clear-night,Clear,2019-07-16 16:37:16
47,1,2017-10-02 17:30:00,2017-10-02 23:00:00,0.0,27.91,27,1,17.09,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-02 00:52:33,2017-10-02 12:43:56,fog,Foggy,2019-07-16 16:37:16
48,1,2017-10-02 18:30:00,2017-10-03 00:00:00,0.0,26.53,26,1,18.57,320,0.66,-9999.0,-9999.0,-9999.0,1006.47,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.86,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
49,1,2017-10-02 19:30:00,2017-10-03 01:00:00,0.0,25.23,25,1,17.71,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-03 00:53:05,2017-10-03 12:42:45,fog,Foggy,2019-07-16 16:37:16
50,1,2017-10-02 20:30:00,2017-10-03 02:00:00,0.0,24.13,24,1,17.84,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-03 00:53:05,2017-10-03 12:42:45,fog,Foggy,2019-07-16 16:37:16
51,1,2017-10-02 21:30:00,2017-10-03 03:00:00,0.0,24.23,24,1,18.13,320,0.45,-9999.0,-9999.0,-9999.0,1006.68,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.72,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
52,1,2017-10-02 22:30:00,2017-10-03 04:00:00,0.0,23.17,23,1,18.94,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-03 00:53:05,2017-10-03 12:42:45,fog,Foggy,2019-07-16 16:37:16
53,1,2017-10-02 23:30:00,2017-10-03 05:00:00,0.0,22.62,22,1,18.8,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-03 00:53:05,2017-10-03 12:42:45,fog,Foggy,2019-07-16 16:37:16
54,1,2017-10-03 00:30:00,2017-10-03 06:00:00,0.0,22.09,22,1,18.04,320,0.51,-9999.0,-9999.0,-9999.0,1007.4,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.72,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
55,1,2017-10-03 01:30:00,2017-10-03 07:00:00,0.0,22.62,22,1,18.8,260,1.34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.25,2017-10-03 00:53:05,2017-10-03 12:42:45,fog,Foggy,2019-07-16 16:37:16
56,1,2017-10-03 02:30:00,2017-10-03 08:00:00,0.0,25.17,25,1,17.2,250,1.34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,2.57,2017-10-03 00:53:05,2017-10-03 12:42:45,fog,Foggy,2019-07-16 16:37:16
57,1,2017-10-03 03:30:00,2017-10-03 09:00:00,0.0,27.88,27,1,17.66,275,0.48,-9999.0,-9999.0,-9999.0,1009.24,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.73,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
58,1,2017-10-03 04:30:00,2017-10-03 10:00:00,0.0,30.97,30,0,18.25,300,1.97,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.52,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
59,1,2017-10-03 05:30:00,2017-10-03 11:00:00,0.0,34.04,32,0,19.44,275,2.67,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.25,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
60,1,2017-10-03 06:30:00,2017-10-03 12:00:00,0.0,37.19,35,0,18.69,294,1.06,-9999.0,-9999.0,-9999.0,1008.6,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.96,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
61,1,2017-10-03 07:30:00,2017-10-03 13:00:00,0.0,35.23,34,0,18.36,339,3.75,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.49,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
62,1,2017-10-03 08:30:00,2017-10-03 14:00:00,0.0,36.92,35,0,18.95,320,3.96,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.49,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
63,1,2017-10-03 09:30:00,2017-10-03 15:00:00,0.0,38.34,37,0,16.78,318,1.63,-9999.0,-9999.0,-9999.0,1006.17,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.96,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
64,1,2017-10-03 10:30:00,2017-10-03 16:00:00,0.0,37.41,36,0,17.7,340,3.83,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.49,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
65,1,2017-10-03 11:30:00,2017-10-03 17:00:00,0.0,37.48,36,0,18.78,340,3.61,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
66,1,2017-10-03 12:30:00,2017-10-03 18:00:00,0.0,35.97,35,0,17.98,324,1.05,-9999.0,-9999.0,-9999.0,1005.72,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-day,Clear,2019-07-16 16:37:16
67,1,2017-10-03 13:30:00,2017-10-03 19:00:00,0.0,33.01,32,0,18.75,328,2.03,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
68,1,2017-10-03 14:30:00,2017-10-03 20:00:00,0.0,31.89,30,1,19.96,300,2.24,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
69,1,2017-10-03 15:30:00,2017-10-03 21:00:00,0.0,30.31,28,1,20.88,319,1.55,-9999.0,-9999.0,-9999.0,1007.28,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.7,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
70,1,2017-10-03 16:30:00,2017-10-03 22:00:00,0.0,29.89,28,1,21.08,-9999,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
71,1,2017-10-03 17:30:00,2017-10-03 23:00:00,0.0,29.14,27,1,21.03,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-03 00:53:05,2017-10-03 12:42:45,clear-night,Clear,2019-07-16 16:37:16
72,1,2017-10-03 18:30:00,2017-10-04 00:00:00,0.0,25.78,25,1,19.72,320,0.89,-9999.0,-9999.0,-9999.0,1008.15,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,3.7,2017-10-04 00:53:38,2017-10-04 12:41:34,clear-night,Clear,2019-07-16 16:37:16
73,1,2017-10-03 19:30:00,2017-10-04 01:00:00,0.0,27.62,26,1,21.11,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,rain,4.02,2017-10-04 00:53:38,2017-10-04 12:41:34,clear-night,Clear,2019-07-16 16:37:16
